Campaign,Number,Period,low,high
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,6,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,7,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,6,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,7,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,4,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,4,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,4,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,10,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,20,H-R,-350,500
SLP-2005,8,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,9,H-R,-350,500
SLP-2005,12,H-R,-350,500
SLP-2005,4,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,4,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,6,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,7,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,13,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,8,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,7,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,6,H-R,-350,500
SLP-2005,6,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,4,H-R,-350,500
SLP-2005,6,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,7,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,6,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,7,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,7,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,4,H-R,-350,500
SLP-2005,4,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,7,H-R,-350,500
SLP-2005,6,H-R,-350,500
SLP-2005,15,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,4,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,6,H-R,-350,500
SLP-2005,4,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,6,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,12,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,8,H-R,-350,500
SLP-2005,4,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,4,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,6,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,6,H-R,-350,500
SLP-2005,12,H-R,-350,500
SLP-2005,8,H-R,-350,500
SLP-2005,6,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,4,H-R,-350,500
SLP-2005,10,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,4,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,11,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,7,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,7,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,4,H-R,-350,500
SLP-2005,6,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,13,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,17,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,7,H-R,-350,500
SLP-2005,10,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,26,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,6,H-R,-350,500
SLP-2005,8,H-R,-350,500
SLP-2005,12,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,12,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,19,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,11,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,6,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,9,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,3,H-R,-350,500
SLP-2005,10,H-R,-350,500
SLP-2005,4,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,2,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,6,H-R,-350,500
SLP-2005,1,H-R,-350,500
SLP-2005,15,H-R,-350,500
SLP-2005,5,H-R,-350,500
SLP-2005,19,H-R,-350,500
SLP-2004,1,H-R1,-350,80
SLP-2004,1,H-SR,-350,1800
SLP-2004,3,H-SR,-350,1800
SLP-2004,1,H-SR,-350,1800
SLP-2004,2,H-SR,-350,1800
SLP-2004,1,H-SR,-350,1800
SLP-2005,4,H-SR,-350,1800
SLP-2005,5,H-SR,-350,1800
SLP-2005,11,H-SR,-350,1800
SLP-2005,26,H-SR,-350,1800
SLP-2004,1,H1,-350,-200
SLP-2004,1,H1,-350,-200
SLP-2004,1,H2,-200,-50
SLP-2004,1,H2,-200,-50
SLP-2004,1,H2,-200,-50
SLP-2004,1,H2,-200,-50
SLP-2004,1,H2,-200,-50
SLP-2004,1,H2,-200,-50
SLP-2004,1,H2-R,-200,500
SLP-2004,1,H2-R,-200,500
SLP-2004,4,H2-R,-200,500
SLP-2004,2,H2-R,-200,500
SLP-2004,1,H2-R,-200,500
SLP-2004,11,H2-R,-200,500
SLP-2004,1,H2-R,-200,500
SLP-2004,1,H2-R,-200,500
SLP-2004,13,H2-R,-200,500
SLP-2004,1,H2-R,-200,500
SLP-2004,1,H2-R,-200,500
SLP-2004,1,H2-R,-200,500
SLP-2004,1,H2-R,-200,500
SLP-2004,1,H2-R,-200,500
SLP-2004,1,H2-R,-200,500
SLP-2004,1,H2-R1,-200,80
SLP-2005,1,H2-R1,-200,80
SLP-2004,2,H2-R2,-200,300
SLP-2004,1,M,500,1500
SLP-2004,1,M,500,1500
SLP-2004,1,M,500,1500
SLP-2004,1,M,500,1500
SLP-2004,2,M,500,1500
SLP-2004,1,M,500,1500
SLP-2004,1,M,500,1500
SLP-2004,1,M,500,1500
SLP-2004,1,M,500,1500
SLP-2004,1,M,500,1500
SLP-2004,1,M,500,1500
SLP-2004,1,M,500,1500
SLP-2004,2,M,500,1500
SLP-2004,4,M,500,1500
SLP-2004,1,M,500,1500
SLP-2004,4,M,500,1500
SLP-2004,1,M,500,1500
SLP-2004,1,M,500,1500
SLP-2005,1,M,500,1500
SLP-2005,1,M,500,1500
SLP-2005,1,M,500,1500
SLP-2005,2,M,500,1500
SLP-2005,2,M,500,1500
SLP-2005,1,M,500,1500
SLP-2005,1,M,500,1500
SLP-2005,1,M,500,1500
SLP-2004,1,M-SR,500,1800
SLP-2004,4,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,3,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,2,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,3,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,6,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,4,M-SR,500,1800
SLP-2004,4,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,3,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,2,M-SR,500,1800
SLP-2004,24,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,4,M-SR,500,1800
SLP-2004,3,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,1,M-SR,500,1800
SLP-2004,2,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,9,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,7,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,6,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,4,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,3,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,4,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,5,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,5,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,3,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,5,M-SR,500,1800
SLP-2005,3,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,12,M-SR,500,1800
SLP-2005,7,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,4,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,3,M-SR,500,1800
SLP-2005,9,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,3,M-SR,500,1800
SLP-2005,3,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,14,M-SR,500,1800
SLP-2005,8,M-SR,500,1800
SLP-2005,5,M-SR,500,1800
SLP-2005,6,M-SR,500,1800
SLP-2005,3,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,3,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,4,M-SR,500,1800
SLP-2005,3,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,3,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,7,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,3,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,11,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,3,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,9,M-SR,500,1800
SLP-2005,5,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,6,M-SR,500,1800
SLP-2005,3,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,14,M-SR,500,1800
SLP-2005,7,M-SR,500,1800
SLP-2005,3,M-SR,500,1800
SLP-2005,9,M-SR,500,1800
SLP-2005,5,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,3,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,6,M-SR,500,1800
SLP-2005,3,M-SR,500,1800
SLP-2005,2,M-SR,500,1800
SLP-2005,8,M-SR,500,1800
SLP-2005,7,M-SR,500,1800
SLP-2005,10,M-SR,500,1800
SLP-2005,5,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,7,M-SR,500,1800
SLP-2005,1,M-SR,500,1800
SLP-2005,1,NEO,-7000,-3000
SLP-2004,1,NEO-H,-7000,-50
SLP-2004,1,NEO-PP2,-7000,-800
SLP-2004,1,PAL-NEO,-10000,-3000
SLP-2004,1,PAL-NEO,-10000,-3000
SLP-2004,1,PAL-NEO,-10000,-3000
SLP-2004,1,PAL-PP,-10000,-350
SLP-2005,1,PAL-PP,-10000,-350
SLP-2005,2,PAL-PP,-10000,-350
SLP-2004,1,PP,-3000,-350
SLP-2004,2,PP,-3000,-350
SLP-2004,1,PP,-3000,-350
SLP-2005,1,PP,-3000,-350
SLP-2005,4,PP,-3000,-350
SLP-2005,1,PP,-3000,-350
SLP-2005,1,PP,-3000,-350
SLP-2005,1,PP,-3000,-350
SLP-2004,7,PP1,-3000,-1300
SLP-2004,1,PP1,-3000,-1300
SLP-2004,23,PP1,-3000,-1300
SLP-2004,24,PP1,-3000,-1300
SLP-2005,1,PP1,-3000,-1300
SLP-2005,1,PP1,-3000,-1300
SLP-2004,2,PP1-H,-3000,-50
SLP-2004,1,PP1-H,-3000,-50
SLP-2004,1,PP1-H,-3000,-50
SLP-2004,1,PP1-H,-3000,-50
SLP-2004,8,PP1-H,-3000,-50
SLP-2004,2,PP1-H,-3000,-50
SLP-2004,2,PP1-H,-3000,-50
SLP-2004,1,PP1-H,-3000,-50
SLP-2004,1,PP1-H,-3000,-50
SLP-2004,11,PP1-H,-3000,-50
SLP-2004,2,PP1-H,-3000,-50
SLP-2004,2,PP1-H,-3000,-50
SLP-2004,3,PP1-H,-3000,-50
SLP-2004,6,PP1-H,-3000,-50
SLP-2004,9,PP1-H,-3000,-50
SLP-2004,6,PP1-H,-3000,-50
SLP-2004,4,PP1-H,-3000,-50
SLP-2004,1,PP1-H,-3000,-50
SLP-2004,2,PP1-H,-3000,-50
SLP-2004,8,PP1-H,-3000,-50
SLP-2004,1,PP1-H,-3000,-50
SLP-2004,1,PP1-H,-3000,-50
SLP-2004,3,PP1-H,-3000,-50
SLP-2004,1,PP1-H,-3000,-50
SLP-2004,1,PP1-H,-3000,-50
SLP-2004,17,PP1-H,-3000,-50
SLP-2004,1,PP1-H,-3000,-50
SLP-2004,1,PP1-H,-3000,-50
SLP-2004,2,PP1-H,-3000,-50
SLP-2004,6,PP1-H,-3000,-50
SLP-2004,4,PP1-H,-3000,-50
SLP-2004,1,PP1-H,-3000,-50
SLP-2004,1,PP1-H,-3000,-50
SLP-2005,3,PP1-H,-3000,-50
SLP-2005,2,PP1-H,-3000,-50
SLP-2005,3,PP1-H,-3000,-50
SLP-2004,6,PP1-PP2,-3000,-800
SLP-2004,1,PP1-PP2,-3000,-800
SLP-2004,2,PP1-PP2,-3000,-800
SLP-2004,8,PP1-PP2,-3000,-800
SLP-2004,1,PP1-PP2,-3000,-800
SLP-2004,4,PP1-PP2,-3000,-800
SLP-2004,3,PP1-PP2,-3000,-800
SLP-2004,1,PP1-PP2,-3000,-800
SLP-2004,1,PP1-PP2,-3000,-800
SLP-2004,1,PP1-PP2,-3000,-800
SLP-2005,2,PP1-PP2,-3000,-800
SLP-2004,15,PP1-R,-3000,500
SLP-2004,1,PP1-R,-3000,500
SLP-2004,5,PP1-R,-3000,500
SLP-2004,9,PP1-R,-3000,500
SLP-2004,1,PP1-R,-3000,500
SLP-2004,5,PP1-R,-3000,500
SLP-2004,5,PP1-R,-3000,500
SLP-2004,1,PP1-R,-3000,500
SLP-2004,17,PP2,-1300,-800
SLP-2004,2,PP2,-1300,-800
SLP-2005,1,PP2,-1300,-800
SLP-2005,4,PP2,-1300,-800
SLP-2005,2,PP2,-1300,-800
SLP-2005,1,PP2,-1300,-800
SLP-2005,2,PP2,-1300,-800
SLP-2005,2,PP2,-1300,-800
SLP-2005,1,PP2,-1300,-800
SLP-2005,1,PP2,-1300,-800
SLP-2005,1,PP2,-1300,-800
SLP-2005,1,PP2,-1300,-800
SLP-2005,1,PP2,-1300,-800
SLP-2005,1,PP2,-1300,-800
SLP-2005,1,PP2,-1300,-800
SLP-2005,1,PP2,-1300,-800
SLP-2005,1,PP2,-1300,-800
SLP-2005,1,PP2,-1300,-800
SLP-2005,1,PP2,-1300,-800
SLP-2005,1,PP2,-1300,-800
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,29,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,3,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,7,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,4,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,4,PP2-H,-1300,-50
